단지코드,단지명,주소,상세주소,준공일자,매입일자,공급유형,형명,공급면적,세대수,구분
C00312,익산부송1,"전북특별자치도 익산시 무왕로22길 12(부송동,익산부송1주공아파트)",,1993-03-22,,임대상가,77010104,37.41,1,건설
C00312,익산부송1,"전북특별자치도 익산시 무왕로22길 12(부송동,익산부송1주공아파트)",,1993-03-22,,임대상가,77010105,37.49,1,건설
C00312,익산부송1,"전북특별자치도 익산시 무왕로22길 12(부송동,익산부송1주공아파트)",,1993-03-22,,임대상가,77010106,38,1,건설
C00312,익산부송1,"전북특별자치도 익산시 무왕로22길 12(부송동,익산부송1주공아파트)",,1993-03-22,,임대상가,77010107,39.33,1,건설
C00312,익산부송1,"전북특별자치도 익산시 무왕로22길 12(부송동,익산부송1주공아파트)",,1993-03-22,,임대상가,77010108,39.33,1,건설
C00312,익산부송1,"전북특별자치도 익산시 무왕로22길 12(부송동,익산부송1주공아파트)",,1993-03-22,,임대상가,77010109,39.33,1,건설
C00312,익산부송1,"전북특별자치도 익산시 무왕로22길 12(부송동,익산부송1주공아파트)",,1993-03-22,,임대상가,77010110,38,1,건설
C00312,익산부송1,"전북특별자치도 익산시 무왕로22길 12(부송동,익산부송1주공아파트)",,1993-03-22,,임대상가,77010201,75.98,1,건설
C00312,익산부송1,"전북특별자치도 익산시 무왕로22길 12(부송동,익산부송1주공아파트)",,1993-03-22,,임대상가,77010202,37.95,1,건설
C00312,익산부송1,"전북특별자치도 익산시 무왕로22길 12(부송동,익산부송1주공아파트)",,1993-03-22,,임대상가,77010203,37.95,1,건설
C00312,익산부송1,"전북특별자치도 익산시 무왕로22길 12(부송동,익산부송1주공아파트)",,1993-03-22,,임대상가,77010204,38.04,1,건설
C00312,익산부송1,"전북특별자치도 익산시 무왕로22길 12(부송동,익산부송1주공아파트)",,1993-03-22,,임대상가,77010205,54.61,1,건설
C00312,익산부송1,"전북특별자치도 익산시 무왕로22길 12(부송동,익산부송1주공아파트)",,1993-03-22,,임대상가,77010206,54.51,1,건설
C00312,익산부송1,"전북특별자치도 익산시 무왕로22길 12(부송동,익산부송1주공아파트)",,1993-03-22,,임대상가,77010207,54.51,1,건설
C00312,익산부송1,"전북특별자치도 익산시 무왕로22길 12(부송동,익산부송1주공아파트)",,1993-03-22,,임대상가,77010208,54.51,1,건설
C00312,익산부송1,"전북특별자치도 익산시 무왕로22길 12(부송동,익산부송1주공아파트)",,1993-03-22,,임대상가,77010209,54.6,1,건설
C00313,익산부송3,"전북특별자치도 익산시 무왕로22길 28(부송동,익산부송 3 주공아파트)",,1994-08-30,,공공임대(50년),17,39.87,540,건설
C00314,익산어양4,"전북특별자치도 익산시 부송1로 17(어양동,주공4차아파트)",,1998-08-24,,공공임대(50년),55,39.74,178,건설
C00314,익산어양4,"전북특별자치도 익산시 부송1로 17(어양동,주공4차아파트)",,1998-08-24,,공공임대(50년),00068A,49.62,71,건설
C00314,익산어양4,"전북특별자치도 익산시 부송1로 17(어양동,주공4차아파트)",,1998-08-24,,공공임대(50년),00068B,49.62,89,건설
C00314,익산어양4,"전북특별자치도 익산시 부송1로 17(어양동,주공4차아파트)",,1998-08-24,,공공임대(50년),00068C,49.62,89,건설
C00315,익산어양6,전북특별자치도 익산시 무왕로19길,11 (어양동),1999-12-03,,공공임대(5년),653910,39.51,89,건설
C00315,익산어양6,전북특별자치도 익산시 무왕로19길,11 (어양동),1999-12-03,,공공임대(5년),655896,39.63,30,건설
C00315,익산어양6,전북특별자치도 익산시 무왕로19길,11 (어양동),1999-12-03,,공공임대(5년),825043,49.85,751,건설
C00316,익산어양7,전북특별자치도 익산시 하나로10길,25 (어양동),,,공공분양,714051,39.51,84,건설
C00316,익산어양7,전북특별자치도 익산시 하나로10길,25 (어양동),,,공공분양,716219,39.63,44,건설
C00316,익산어양7,전북특별자치도 익산시 하나로10길,25 (어양동),,,공공분양,900922,49.85,30,건설
C00316,익산어양7,전북특별자치도 익산시 하나로10길,25 (어양동),,,공공임대(5년),714051,39.51,96,건설
C00316,익산어양7,전북특별자치도 익산시 하나로10길,25 (어양동),,,공공임대(5년),716219,39.63,48,건설
C00316,익산어양7,전북특별자치도 익산시 하나로10길,25 (어양동),,,공공임대(5년),900922,49.85,41,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,영구임대,38.75,26.05,960,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,영구임대,39.58,26.05,210,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020001,420,1,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020101,32.1,1,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020102,32.1,1,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020103,32.1,1,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020104,19.2,1,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020105,32.1,1,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020106,32.1,1,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020107,32.1,1,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020108,32.1,1,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020109,32.1,1,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020110,32.1,1,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020201,72,1,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020202,24,1,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020203,22.4,1,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020204,36,1,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020205,36,1,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020206,36,1,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020207,72,1,건설
C00317,인천갈산2,"인천광역시 부평구 주부토로 206(갈산동,갈산LH2단지)",,1992-05-30,,임대상가,77020208,10.89,1,건설
C00318,인천논현2,"인천광역시 남동구 은봉로166번길 27(논현동,논현휴먼시아 범마을)",,2008-05-15,,국민임대,102386,39.72,259,건설
C00318,인천논현2,"인천광역시 남동구 은봉로166번길 27(논현동,논현휴먼시아 범마을)",,2008-05-15,,국민임대,103056,39.98,116,건설
C00318,인천논현2,"인천광역시 남동구 은봉로166번길 27(논현동,논현휴먼시아 범마을)",,2008-05-15,,국민임대,120894,46.9,356,건설
C00318,인천논현2,"인천광역시 남동구 은봉로166번길 27(논현동,논현휴먼시아 범마을)",,2008-05-15,,국민임대,133860,51.93,547,건설
C00319,인천도림1,"인천광역시 남동구 논고개로334번길 17(도림동,도림주공그린빌1단지아파트)",,2003-05-30,,국민임대,21,51.49,224,건설
C00319,인천도림1,"인천광역시 남동구 논고개로334번길 17(도림동,도림주공그린빌1단지아파트)",,2003-05-30,,국민임대,22,51.72,418,건설
C00319,인천도림1,"인천광역시 남동구 논고개로334번길 17(도림동,도림주공그린빌1단지아파트)",,2003-05-30,,국민임대,24,59.64,72,건설
C00320,인천마전,"인천광역시 서구 봉수대로1440번길 9(왕길동,주공아파트)",,2003-11-15,,국민임대,15.83,36.63,268,건설
C00320,인천마전,"인천광역시 서구 봉수대로1440번길 9(왕길동,주공아파트)",,2003-11-15,,국민임대,19.98,46.22,353,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,영구임대,39.85,26.37,588,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,영구임대,44.15,31.32,270,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,영구임대,46.96,31.32,120,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,영구임대,54.24,36.54,70,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,영구임대,55.04,37.08,28,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,영구임대,56.83,40.32,270,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,영구임대,60.45,40.32,120,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010001,30.78,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010002,23.16,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010003,33.36,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010004,32,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010005,27.26,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010006,18.38,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010007,33.36,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010008,23.16,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010009,30.78,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010010,28.73,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010011,25.57,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010012,31.36,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010013,14.39,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010014,15.43,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010015,41.7,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010101,113.35,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010102,56.31,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010103,35.44,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010104,34.61,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010105,31.04,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010106,23.37,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010107,32.12,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010108,12.36,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010201,40.14,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010202,25.99,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010203,24.9,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010204,41.88,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010205,22.9,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010206,16.71,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010207,30.09,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010208,28.38,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010209,24.9,1,건설
C00321,인천만수7,"인천광역시 남동구 담방로 105(만수동,만수주공7,8단지아파트)",,1990-11-25,,임대상가,77010210,29.57,1,건설
